"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.180108210E1,-1.820836663E-1,4.130487740E-1,7.670775056E-1
1.185307549E1,-2.468353659E-1,1.192512870E0,3.492456973E-1
1.190506878E1,-3.958865106E-1,9.035735726E-1,6.824769825E-2
1.195706214E1,-4.508643746E-1,9.035735726E-1,-2.933845222E-1
1.200905543E1,-4.722446501E-1,1.355002880E0,-3.776839375E-1
1.206104873E1,-5.950285792E-1,1.303690314E0,-1.938134879E-1
1.211304294E1,-6.524499059E-1,3.592925966E-1,2.270726562E-1
1.216503654E1,-5.192812681E-1,-4.006237388E-1,5.239531994E-1
1.221702979E1,-2.413375825E-1,-3.566414416E-1,7.597471476E-1
1.226902319E1,-1.209971309E-1,-1.929295659E-1,7.004932165E-1
1.232101651E1,-1.723098159E-1,-4.632190987E-2,3.535217643E-1
1.237300980E1,-3.714518845E-1,-1.862100512E-1,2.130227685E-1
1.242500323E1,-4.734663665E-1,-4.898100793E-1,3.645173311E-1
1.247699649E1,-4.068820775E-1,-1.051195145E0,5.997004509E-1
1.252899084E1,-3.360216916E-1,-2.015751362E0,9.448392987E-1
1.258098430E1,-3.916104436E-1,-2.803767681E0,1.043799400E0
1.263297753E1,-7.648491263E-1,-2.991303205E0,1.187963724E0
1.268497085E1,-9.310044646E-1,-2.644942522E0,1.115881562E0
1.273696534E1,-7.880619764E-1,-1.666947365E0,9.875999093E-1
1.278896426E1,-4.386470616E-1,-6.339743137E-1,6.839998960E-1
1.284096068E1,-6.296493858E-2,1.491549611E-1,2.618919611E-1
1.289295411E1,1.661095321E-1,1.268260121E0,-2.518456876E-1
1.294494753E1,1.874898225E-1,1.513217092E0,-5.420066714E-1
1.299694083E1,1.508379132E-1,1.088665724E0,-7.814658880E-1
1.304893415E1,1.160185859E-1,5.187284350E-1,-7.698594332E-1
1.310092758E1,1.911550164E-1,3.110342622E-1,-7.014424801E-1
1.315292080E1,1.771050990E-1,4.118270278E-1,-4.638159275E-1
1.320491440E1,1.752725095E-1,5.706519485E-1,-5.065764785E-1
