"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.109847854E0,-4.300243378E0,-2.587724686E0,1.557032585E0
9.169840384E0,-7.850151062E-1,-2.015810966E0,6.031187773E-1
9.229832848E0,-4.759368896E-1,-1.500036120E0,4.315154552E-1
9.289825444E0,-3.305444717E-1,-1.860496044E0,1.057867527E0
9.349817908E0,-8.876543045E-1,-2.117471933E0,-1.435947418E-1
9.409810339E0,1.766757965E-1,-2.319395542E0,1.905427933E0
9.469802603E0,5.335540771E-1,-3.585016251E0,9.067535400E-2
9.529795133E0,3.612995625E0,-3.035233021E0,-8.827209473E-2
9.589787631E0,1.064341068E0,-1.396927834E0,-5.123853683E-2
9.649780227E0,5.435517788E0,-1.700594187E0,-1.072652340E0
9.709772691E0,1.364618301E0,-2.077661991E0,-2.279126167E0
9.769766123E0,3.399469614E0,-2.274044991E0,2.658700943E-1
9.829760389E0,9.206514359E-1,-1.219657183E0,-3.400335789E0
9.889754888E0,2.612960815E0,-1.459027648E0,-1.289485455E0
9.949749354E0,1.236798286E0,1.191627026E0,-2.059279442E0
1.000974395E1,4.510493279E-1,6.799225807E-1,-1.983584404E0
1.006973758E1,6.979050636E-1,-2.561290264E-1,-1.820557594E0
1.012973018E1,6.644439697E-1,3.387091160E-1,-3.244332790E0
1.018972285E1,-9.890999794E-1,8.517293930E-1,-3.208896637E0
1.024971538E1,-8.022894859E-1,7.643946409E-1,-3.478013992E0
1.030970784E1,5.877785683E-1,1.161900878E0,-1.609121323E0
1.036970037E1,1.769854546E0,1.020480514E0,-2.524809837E-1
1.042969290E1,4.215621471E0,1.665905476E0,1.879051208E0
1.048968510E1,7.964910507E0,1.442752481E0,6.008233547E0
1.054967750E1,1.594945717E1,4.925037384E0,5.323308468E0
1.060960944E1,3.043975067E1,1.342086124E1,-2.661243439E0
1.066960197E1,1.557919407E1,3.475785494E0,-4.591523170E0
1.072959450E1,-2.941568851E0,-1.298694992E1,7.342426777E0
1.078958703E1,-1.274497414E1,-3.290748978E1,2.995359421E0
1.084958003E1,-2.655280828E0,-1.265510178E1,-1.413388920E1
1.090957416E1,2.381696939E0,-2.393257618E0,-8.055525780E0
1.096956842E1,1.703576088E0,-1.389233589E0,-5.134047985E0
1.102956275E1,-2.838867426E0,-5.264683723E0,-2.050655365E0
1.108955705E1,-3.098301888E0,-8.480531693E0,-7.620377541E-1
1.114955084E1,-1.504289627E0,-1.097515965E1,3.061958790E0
1.120954338E1,1.064614296E0,-5.389885426E0,4.148256779E0
1.126953577E1,-2.370314598E-1,1.420704842E0,-8.200235367E-1
1.132952824E1,-1.210484028E0,3.223644733E0,5.851783752E-1
1.138952074E1,-4.590892494E-1,1.943608284E0,4.813758850E0
1.144951320E1,-1.930701256E0,2.313859463E0,3.677654266E0
1.150950583E1,-5.370614529E0,4.470810413E0,4.318504333E0
1.156949829E1,-5.297065258E0,5.219379902E0,4.117467403E0
1.162949062E1,-2.571382046E0,4.690313816E0,1.029401302E0
1.168948306E1,-3.922944546E0,4.064002991E0,4.713163376E-1
1.174947558E1,-2.604081631E0,3.355272770E0,-2.456778049E0
1.180946802E1,-2.240428925E-1,2.304639101E0,-1.977582932E0
1.186946054E1,-1.230806828E0,9.573608041E-1,-2.146024227E0
1.192945324E1,-1.450395584E0,-3.141511083E-1,-1.777626038E0
1.198944651E1,-6.405258179E-1,-1.069694281E0,-1.954646587E0
1.204943964E1,1.190912724E0,-3.491725922E-1,-9.206223488E-1
1.210943273E1,5.853428841E-1,3.733953089E-2,-1.353788376E0
1.216942586E1,8.054413795E-1,5.637996197E-1,-9.187073708E-1
1.222941883E1,2.229051590E-1,6.162105203E-1,-5.452327728E-1
1.228941113E1,-8.524217606E-1,1.130055308E0,-6.847321987E-1
1.234940356E1,-2.106882095E0,1.035575032E0,-7.481358051E-1
1.240939612E1,-1.151276588E0,8.312064409E-2,5.946319103E-1
1.246938858E1,5.083379745E-1,-2.822876573E-1,9.504361153E-1
1.252938115E1,1.566267967E0,-1.040928364E-1,8.359832764E-1
1.258937361E1,1.081275940E0,-1.861682534E-1,5.107660294E-1
1.264936604E1,-7.506666183E-1,-4.759652317E-1,4.502086639E-1
1.270935831E1,-1.189531326E0,4.679949880E-1,5.413155556E-1
1.276935090E1,-2.499732018E0,2.158880234E-2,-1.755595207E-1
1.282934333E1,9.383721352E-1,-7.599729300E-1,-1.924538612E-1
1.288933586E1,2.149252415E0,-8.413339853E-1,-1.651072502E0
1.294932836E1,1.322725534E0,-2.486033440E0,-2.287387848E-1
1.300932193E1,1.513656855E0,-2.681115627E0,4.906177521E-2
1.306931612E1,1.741214991E0,-1.886138678E0,-2.134284973E-1
1.312931049E1,2.241978645E0,-1.122987747E0,-7.858352661E-1
1.318930482E1,6.716969013E-1,-2.446400523E-1,-1.322643280E0
1.324929912E1,4.522352219E-1,3.251541853E-1,-3.813953400E-1
1.330929241E1,-3.188304901E-1,5.295785666E-1,7.654561996E-1
1.336928481E1,-4.068336487E-1,8.282947540E-1,9.633474350E-1
1.342927711E1,2.256255150E-1,1.314089417E0,1.970386505E-1
1.348926964E1,6.706151962E-1,1.659172654E0,-6.060576439E-1
1.354926217E1,-5.011630058E-1,1.809461355E0,-7.648921013E-1
1.360925467E1,-1.648520947E0,2.117397308E0,-1.247212410E0
1.366924720E1,-1.529870987E0,1.443698645E0,-1.147484303E0
1.372923973E1,-1.390357018E0,2.012983114E-1,-1.217704296E0
1.378923206E1,-1.272371769E0,8.635310829E-2,-1.190698624E0
