,Time (s),X (µT),Y (µT),Z (µT)
418,1.55965419633e+18,1.136627197,36.72226715,1.854736328
419,1.55965419658e+18,-7.418441772,35.9617691,-0.2119750977
420,1.55965419683e+18,-25.23554993,26.90251923,5.667419434
421,1.55965419708e+18,-6.175033569,36.92198944,1.225646973
422,1.55965419733e+18,10.27688599,33.88741302,11.27630615
423,1.55965419758e+18,-2.849945068,38.53951263,2.206604004
424,1.55965419783e+18,-25.31027222,31.32378387,5.379333496
425,1.55965419807e+18,-16.06443787,37.31842804,4.118286133
426,1.55965419832e+18,7.366592407,37.87129974,8.305969238
427,1.55965419857e+18,5.922210693,41.04477692,3.220581055
428,1.55965419882e+18,-21.54283142,37.18946075,8.283081055
429,1.55965419907e+18,-30.89633179,29.08191681,13.14093018
430,1.55965419932e+18,3.445419312,41.98885345,10.86663818
431,1.55965419957e+18,6.878433228,42.63686371,7.961730957
432,1.55965419982e+18,-17.89126587,41.47003937,8.043640137
433,1.55965420007e+18,-31.89512634,30.82041168,15.03265381
434,1.55965420032e+18,-7.322433472,43.6654892,9.192077637
435,1.55965420057e+18,1.913162231,42.08260345,14.38671875
436,1.55965420082e+18,-11.13870239,42.17147064,10.65802002
437,1.55965420107e+18,-27.5138855,28.41281891,18.21148682
438,1.55965420132e+18,-16.604599,35.48020172,16.54095459
439,1.55965420157e+18,-20.45466614,30.36660004,20.37176514
440,1.55965420182e+18,-22.47518921,35.41114044,13.21459961
