,Time (s),X (µT),Y (µT),Z (µT)
919,1.55965378539e+18,21.39605713,8.59249115,-40.12780762
920,1.55965378564e+18,17.99424744,8.480461121,-41.75219727
921,1.55965378589e+18,15.86758423,7.105506897,-43.17510986
922,1.55965378614e+18,16.72592163,6.675270081,-42.35357666
923,1.55965378639e+18,14.21591187,7.411369324,-43.33068848
924,1.55965378664e+18,13.66508484,5.799293518,-43.74316406
925,1.55965378689e+18,16.96646118,6.841957092,-42.32250977
926,1.55965378713e+18,17.14909363,4.704627991,-42.52606201
927,1.55965378738e+18,17.52165222,6.023109436,-42.23638916
928,1.55965378763e+18,7.535873413,4.446464539,-44.95257568
929,1.55965378788e+18,12.49014282,8.77620697,-43.30291748
930,1.55965378813e+18,14.79289246,8.787467957,-42.628479
931,1.55965378838e+18,7.276763916,5.101219177,-44.50146484
932,1.55965378863e+18,6.813278198,2.960426331,-45.18817139
933,1.55965378888e+18,6.329269409,2.109672546,-44.73919678
934,1.55965378913e+18,6.397384644,0.4429397583,-45.06671143
935,1.55965378938e+18,3.550765991,-9.339836121,-43.56921387
936,1.55965378963e+18,5.942840576,1.844047546,-44.93804932
937,1.55965378988e+18,12.77798462,1.694801331,-43.67767334
938,1.55965379013e+18,13.49972534,1.764091492,-43.72845459
939,1.55965379038e+18,10.24835205,1.796302795,-44.17071533
940,1.55965379063e+18,5.539413452,4.404960632,-44.72235107
941,1.55965379088e+18,4.398117065,2.856300354,-45.2210083
942,1.55965379113e+18,8.853546143,4.989311218,-44.59002686
943,1.55965379138e+18,9.123321533,5.889076233,-44.82250977
944,1.55965379163e+18,9.353591919,7.660820007,-44.45611572
945,1.55965379188e+18,5.132064819,6.999610901,-45.33044434
946,1.55965379213e+18,7.653427124,5.055610657,-45.81158447
947,1.55965379238e+18,9.642822266,6.445350647,-45.84197998
948,1.55965379263e+18,9.287002563,4.711769104,-46.12158203
949,1.55965379288e+18,10.52545166,11.95882416,-45.85681152
950,1.55965379313e+18,12.05575562,6.691169739,-46.48620605
951,1.55965379338e+18,14.55833435,6.847877502,-46.61004639
952,1.55965379362e+18,16.18798828,9.929527283,-45.83935547
953,1.55965379387e+18,14.72653198,10.28958893,-46.14251709
954,1.55965379412e+18,12.4519043,8.625770569,-46.68011475
955,1.55965379437e+18,15.04006958,7.386024475,-44.91204834
956,1.55965379462e+18,16.49291992,7.605018616,-43.88562012
957,1.55965379487e+18,15.60569763,4.557640076,-43.49707031
958,1.55965379512e+18,13.45678711,6.914115906,-44.04669189
959,1.55965379537e+18,17.32867432,6.091362,-42.26641846
960,1.55965379562e+18,16.88363647,7.652931213,-41.96911621
961,1.55965379587e+18,14.00790405,3.714515686,-43.00549316
962,1.55965379612e+18,10.88471985,11.85611725,-42.57904053
963,1.55965379637e+18,13.36653137,10.95615387,-42.41229248
964,1.55965379662e+18,15.51596069,13.60445404,-40.91583252
965,1.55965379687e+18,10.96826172,12.99100494,-42.25189209
966,1.55965379712e+18,8.602462769,20.76038361,-39.65765381
967,1.55965379737e+18,7.965515137,18.71086884,-40.90270996
968,1.55965379762e+18,8.220916748,8.093589783,-43.52850342
969,1.55965379787e+18,15.28701782,14.35500336,-40.847229
970,1.55965379812e+18,18.43247986,19.39669037,-37.56365967
971,1.55965379837e+18,15.79689026,15.84960175,-40.48962402
972,1.55965379862e+18,15.93453979,3.560920715,-43.08294678
973,1.55965379887e+18,13.88842773,10.74268341,-43.40582275
974,1.55965379912e+18,15.55865479,11.40373993,-43.03100586
975,1.55965379937e+18,14.32954407,9.674842834,-43.54602051
976,1.55965379962e+18,11.87573242,5.845375061,-44.42950439
977,1.55965379986e+18,13.77093506,7.360694885,-43.54058838
978,1.55965380011e+18,11.99552917,5.0651474,-44.19158936
979,1.55965380036e+18,12.47198486,6.728294373,-43.10430908
980,1.55965380061e+18,13.08985901,3.449760437,-43.45782471
981,1.55965380086e+18,13.97180176,7.903526306,-42.3381958
982,1.55965380111e+18,14.80430603,11.20113373,-41.10693359
983,1.55965380136e+18,16.00366211,10.28887177,-40.67584229
984,1.55965380161e+18,15.67616272,8.122627258,-41.18566895
985,1.55965380186e+18,17.55999756,7.300193787,-40.45318604
986,1.55965380211e+18,16.88056946,4.314277649,-41.1340332
987,1.55965380236e+18,18.45826721,7.437995911,-39.71490479
988,1.55965380261e+18,16.1645813,7.462409973,-40.16253662
989,1.55965380286e+18,19.80383301,6.891136169,-38.39202881
990,1.55965380311e+18,20.48071289,5.721244812,-37.41003418
991,1.55965380336e+18,16.08621216,-0.01613616943,-39.11877441
992,1.55965380361e+18,16.60041809,-0.5149459839,-38.29608154
993,1.55965380386e+18,18.97354126,0.6753311157,-37.37646484
994,1.55965380411e+18,24.39848328,2.9401474,-33.46099854
995,1.55965380436e+18,22.54498291,2.538002014,-34.88189697
996,1.55965380461e+18,18.13552856,5.341957092,-37.28253174
997,1.55965380486e+18,20.12631226,4.175544739,-37.0871582
998,1.55965380511e+18,22.09211731,3.352027893,-36.73059082
999,1.55965380536e+18,21.16262817,6.229652405,-37.85540771
1000,1.55965380561e+18,21.11306763,8.94405365,-38.26397705
1001,1.55965380586e+18,20.54367065,8.599876404,-39.63116455
1002,1.5596538061e+18,22.61328125,9.551429749,-39.88830566
1003,1.55965380635e+18,20.55288696,3.960578918,-42.70184326
1004,1.5596538066e+18,19.26046753,7.791297913,-43.81225586
1005,1.55965380685e+18,19.10638428,9.796455383,-44.26098633
1006,1.5596538071e+18,23.05395508,11.44960785,-42.51550293
1007,1.55965380735e+18,22.79934692,11.5157547,-42.85998535
1008,1.5596538076e+18,22.55747986,5.059989929,-43.95410156
1009,1.55965380785e+18,18.87388611,8.503181458,-44.99969482
1010,1.5596538081e+18,18.710495,6.202568054,-44.78417969
1011,1.55965380835e+18,21.28041077,6.840431213,-43.96966553
1012,1.5596538086e+18,20.98721313,2.299049377,-43.32147217
1013,1.55965380885e+18,16.20758057,11.3660965,-44.24462891
1014,1.5596538091e+18,16.70552063,6.874580383,-44.46954346
1015,1.55965380935e+18,18.51138306,1.331626892,-44.01409912
1016,1.5596538096e+18,16.86289978,-5.161933899,-43.2166748
1017,1.55965380985e+18,12.42625427,-2.989631653,-44.60308838
1018,1.5596538101e+18,13.9233551,-7.253196716,-43.5838623
1019,1.55965381035e+18,15.76353455,-4.56476593,-43.40563965
1020,1.5596538106e+18,11.92687988,-5.013801575,-44.46704102
1021,1.55965381085e+18,9.644271851,-2.570289612,-44.87988281
1022,1.5596538111e+18,8.398223877,-2.483665466,-45.49090576
1023,1.55965381135e+18,11.41769409,1.132957458,-45.25079346
1024,1.5596538116e+18,11.16401672,-1.594444275,-45.23736572
1025,1.55965381185e+18,12.14633179,1.129173279,-44.76519775
1026,1.5596538121e+18,11.70317078,1.025154114,-45.4208374
