"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.533152890E2,1.228741837E1,-4.987274647E0,-7.470137596E0
1.533672822E2,9.806949615E0,1.089395046E0,-4.740664005E0
1.534192757E2,4.019987583E0,3.440572977E0,-1.891477108E-1
1.534712734E2,-5.300924301E0,2.372726440E0,5.394300938E0
1.535232713E2,-1.407115269E1,5.870761871E0,-1.003201127E0
1.535752655E2,-1.816296959E1,-5.865973473E0,-2.875524044E0
1.536272589E2,3.531555414E0,-2.652856588E0,1.056593513E1
1.536792522E2,1.035044956E1,-1.918771744E1,-3.684788942E0
1.537312456E2,-1.079817891E0,-8.870788574E0,3.770982742E0
1.537832390E2,-1.024749637E0,-5.506832123E0,5.451763630E0
1.538352323E2,1.620923996E0,-9.115004539E0,1.019003391E1
1.538872260E2,2.537931204E-1,-6.124555111E0,8.257853508E0
1.539392199E2,-2.071047783E0,-8.016032219E0,4.570670605E0
1.539912136E2,8.858816624E-1,-8.126168251E0,4.106181145E0
1.540432066E2,1.491633177E0,-1.058030033E1,1.944151163E0
1.540951998E2,2.729473352E0,-1.134407425E1,2.370332003E0
1.541471932E2,3.507612705E0,-1.303443241E1,9.864411950E-1
1.541991866E2,5.250644684E0,-1.388918781E1,1.486844659E0
1.542511800E2,6.318490982E0,-1.350370979E1,1.082212210E0
1.543031736E2,7.448588848E0,-1.237361240E1,3.536343813E0
1.543551676E2,6.720729351E0,-1.046298122E1,3.136499882E0
1.544071609E2,5.075862408E0,-9.538790703E0,2.379909277E0
1.544591543E2,4.738269806E0,-8.983319283E0,2.511594296E0
1.545111477E2,5.104593754E0,-8.700794220E0,2.523565531E0
1.545631436E2,4.539545059E0,-1.037199879E1,2.281744003E0
1.546151383E2,3.816473961E0,-1.140632534E1,2.461314440E0
1.546671317E2,3.282550812E0,-9.737515450E0,2.195549965E0
1.547191250E2,3.531555414E0,-1.027622795E1,2.466103077E0
1.547711183E2,4.644893169E0,-9.459779739E0,1.563461423E0
1.548231116E2,5.166844845E0,-8.990502357E0,5.147690773E-1
1.548751050E2,7.544359684E0,-8.588263512E0,8.356019258E-1
1.549270986E2,6.495667458E0,-7.702382088E0,5.315290093E-1
1.549790927E2,6.634535313E0,-5.925830364E0,4.980091453E-1
1.550310859E2,6.914665699E0,-5.336838722E0,1.527547359E0
1.550830793E2,8.660092354E0,-5.059102535E0,3.507612705E0
1.551350727E2,1.169603252E1,-4.223500729E0,2.346389294E0
1.551870660E2,1.307034588E1,-2.660039425E0,3.196356773E0
1.552390594E2,1.400650787E1,-1.709512234E0,3.493247032E0
1.552910527E2,1.332174492E1,-6.392713785E-1,2.983266354E0
1.553430464E2,1.214855003E1,7.613793612E-1,1.972882390E0
1.553950404E2,1.239755535E1,1.549095750E0,3.316070557E0
1.554470336E2,9.304151535E0,2.832427025E0,6.273000240E-1
1.554990270E2,1.011820507E1,2.784541607E0,1.867534399E0
1.555510204E2,8.473338127E0,4.125335693E0,2.051893473E0
1.556030172E2,7.154093266E0,7.302538395E0,1.075029373E0
1.556550155E2,7.640130997E0,8.243488312E0,2.779752970E0
1.557070104E2,2.430188894E0,2.066259146E0,2.169213057E0
1.557590037E2,-5.490072250E0,-2.513988495E0,-2.245829821E0
1.558109970E2,5.961744189E-1,-7.257047176E0,-7.314509392E0
1.558629903E2,5.492466450E0,-1.427706051E1,-1.241192055E1
1.559149837E2,3.875852203E1,-7.435659790E1,2.073920822E1
1.559669770E2,1.576151085E1,2.057160950E1,3.294522047E0
1.560189704E2,1.031932449E1,3.823656797E0,3.842811108E0
1.560709643E2,2.956690025E1,4.802915096E0,-5.205153465E0
1.561229580E2,2.641603470E1,3.464515686E0,-3.416630268E0
1.561749514E2,2.480468750E1,-1.110943556E0,-6.656084061E-1
1.562269447E2,1.869210434E1,3.833234072E0,-1.225868702E0
1.562789380E2,1.979586411E1,3.023969173E0,5.435003638E-1
1.563309314E2,7.101418972E0,2.729473412E-1,2.727078915E0
1.563829247E2,5.355992794E0,4.388705730E0,5.226701736E0
1.564349180E2,-2.609759569E-1,7.491685867E0,1.015172482E1
1.564869121E2,-6.680026531E0,1.079817963E1,1.370243454E1
1.565389057E2,-2.146946144E1,1.260346222E1,3.411841631E0
1.565908991E2,-1.168166637E1,-5.375146866E0,9.809344292E0
1.566428925E2,1.842873383E1,-1.498337173E1,7.934626579E0
1.566948878E2,-9.993702888E0,-1.610389328E1,-3.409447432E0
1.567468833E2,6.814105988E0,2.695953369E0,9.720755816E-1
1.567988764E2,-4.707144260E0,-4.484476566E0,5.114171028E0
1.568508697E2,-4.094210148E0,8.332076073E0,7.525205612E0
1.569028630E2,-3.648874760E0,1.472478986E0,7.206767082E0
1.569548564E2,-7.079870701E0,2.142875910E0,4.901080608E0
1.570068498E2,-2.420611858E0,-2.370332032E-1,3.747040033E0
1.570588432E2,-5.554717779E-1,-1.551490068E0,4.714327335E0
