"Time (s)","Pressure (hPa)"
1.077898599E2,1.022339844E3
1.078898482E2,1.022342773E3
1.079898364E2,1.022345947E3
1.080898246E2,1.022333984E3
1.081898128E2,1.022323975E3
1.082898010E2,1.022374512E3
1.083897890E2,1.022387695E3
1.084897769E2,1.022355713E3
1.085897650E2,1.022286133E3
1.086897532E2,1.022267334E3
1.087897414E2,1.022265625E3
1.088897296E2,1.022305908E3
1.089897178E2,1.022323975E3
1.090897060E2,1.022354004E3
1.091896943E2,1.022355957E3
1.092896825E2,1.022363770E3
1.093896707E2,1.022379150E3
1.094896588E2,1.022377441E3
1.095896469E2,1.022382812E3
1.096896351E2,1.022388916E3
1.097896234E2,1.022395996E3
1.098896116E2,1.022409180E3
1.099895998E2,1.022384033E3
1.100895880E2,1.022366211E3
1.101895763E2,1.022357422E3
1.102895645E2,1.022333740E3
1.103895527E2,1.022302002E3
1.104895408E2,1.022357178E3
1.105895286E2,1.022314209E3
1.106895165E2,1.022258545E3
1.107894557E2,1.022275635E3
1.108894439E2,1.022270020E3
1.109894320E2,1.022350098E3
1.110894202E2,1.022297607E3
1.111894084E2,1.022268555E3
1.112893966E2,1.022265137E3
1.113893848E2,1.022331787E3
1.114893729E2,1.022347900E3
1.115893609E2,1.022343994E3
1.116893487E2,1.022340576E3
1.117893367E2,1.022349854E3
1.118893247E2,1.022342041E3
1.119893127E2,1.022350586E3
1.120893006E2,1.022384521E3
1.121892886E2,1.022393799E3
1.122892767E2,1.022397949E3
1.123892647E2,1.022397705E3
1.124892526E2,1.022403809E3
1.125892406E2,1.022380127E3
1.126892285E2,1.022357422E3
1.127892164E2,1.022462891E3
1.128892045E2,1.022412842E3
1.129891927E2,1.022379395E3
1.130891809E2,1.022381348E3
1.131891691E2,1.022365234E3
1.132891574E2,1.022360596E3
1.133891456E2,1.022366211E3
1.134891338E2,1.022389160E3
1.135891220E2,1.022458984E3
1.136891102E2,1.022431885E3
1.137890982E2,1.022373291E3
1.138890861E2,1.022312988E3
1.139890742E2,1.022280762E3
1.140890625E2,1.022270020E3
1.141890507E2,1.022323486E3
1.142890389E2,1.022354736E3
1.143890271E2,1.022343994E3
1.144890154E2,1.022341309E3
1.145890036E2,1.022338135E3
1.146889918E2,1.022373291E3
1.147889800E2,1.022386475E3
1.148889681E2,1.022397705E3
1.149889562E2,1.022391113E3
1.150889445E2,1.022392090E3
1.151889327E2,1.022405762E3
1.152889209E2,1.022404053E3
1.153889091E2,1.022381836E3
1.154888973E2,1.022359131E3
1.155888855E2,1.022323975E3
1.156888737E2,1.022419678E3
1.157888619E2,1.022404297E3
1.158888499E2,1.022332764E3
1.159888378E2,1.022401367E3
1.160888258E2,1.022420898E3
1.161888140E2,1.022416748E3
1.162888023E2,1.022357910E3
1.163887905E2,1.022313721E3
1.164887787E2,1.022300537E3
1.165887669E2,1.022311279E3
1.166887551E2,1.022325684E3
1.167887433E2,1.022370850E3
1.168887315E2,1.022368652E3
1.169887195E2,1.022375000E3
1.170887074E2,1.022383789E3
1.171886954E2,1.022376221E3
1.172886837E2,1.022374268E3
1.173886719E2,1.022394287E3
1.174886601E2,1.022396484E3
1.175886483E2,1.022386719E3
1.176886365E2,1.022390381E3
1.177886248E2,1.022401123E3
1.178886130E2,1.022382812E3
1.179886011E2,1.022383545E3
1.180886230E2,1.022367920E3
1.181886111E2,1.022355957E3
1.182885993E2,1.022368408E3
1.183885875E2,1.022360596E3
1.184885757E2,1.022373779E3
1.185885639E2,1.022408203E3
1.186885521E2,1.022443848E3
1.187885404E2,1.022440918E3
1.188885286E2,1.022382812E3
1.189885168E2,1.022390869E3
1.190885049E2,1.022387695E3
1.191884927E2,1.022392090E3
1.192884806E2,1.022405762E3
1.193884688E2,1.022417725E3
1.194884570E2,1.022420654E3
1.195884452E2,1.022419678E3
1.196884333E2,1.022426025E3
1.197884215E2,1.022412354E3
1.198884097E2,1.022405273E3
1.199883979E2,1.022396729E3
1.200883860E2,1.022391846E3
1.201883741E2,1.022377441E3
1.202883620E2,1.022373535E3
1.203883498E2,1.022372559E3
1.204883378E2,1.022384033E3
1.205883258E2,1.022389893E3
1.206883138E2,1.022391113E3
1.207883017E2,1.022372314E3
1.208882897E2,1.022354492E3
1.209882777E2,1.022346680E3
1.210882657E2,1.022386719E3
1.211882537E2,1.022395264E3
1.212882416E2,1.022337646E3
1.213882295E2,1.022402100E3
1.214882175E2,1.022383789E3
1.215882058E2,1.022322510E3
1.216881940E2,1.022321533E3
1.217881822E2,1.022373535E3
1.218881704E2,1.022479736E3
1.219881586E2,1.022447266E3
1.220881468E2,1.022375244E3
1.221881350E2,1.022353027E3
1.222881232E2,1.022371582E3
1.223881111E2,1.022418213E3
1.224880990E2,1.022416992E3
1.225880872E2,1.022408447E3
1.226880754E2,1.022380859E3
1.227880636E2,1.022363037E3
1.228880518E2,1.022376709E3
1.229880400E2,1.022368652E3
1.230880283E2,1.022367920E3
1.231880165E2,1.022363525E3
1.232880047E2,1.022373779E3
1.233879929E2,1.022377441E3
1.234879810E2,1.022376953E3
1.235879691E2,1.022377197E3
1.236879573E2,1.022371338E3
1.237879455E2,1.022363037E3
1.238879337E2,1.022362305E3
1.239879219E2,1.022366211E3
1.240879102E2,1.022384766E3
1.241878984E2,1.022310059E3
1.242878866E2,1.022305420E3
1.243878748E2,1.022312744E3
1.244878629E2,1.022313965E3
1.245878507E2,1.022333740E3
1.246878386E2,1.022330078E3
1.247878268E2,1.022374756E3
1.248878150E2,1.022381104E3
1.249878032E2,1.022428223E3
1.250877913E2,1.022534912E3
1.251877795E2,1.022502441E3
1.252877677E2,1.022464111E3
1.253876653E2,1.022444580E3
1.254876534E2,1.022418701E3
1.255876414E2,1.022393311E3
1.256876293E2,1.022387939E3
1.257876172E2,1.022398438E3
1.258876052E2,1.022389648E3
1.259875932E2,1.022380859E3
1.260875811E2,1.022377686E3
1.261875691E2,1.022354004E3
