"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.315100340E1,-1.226663232E0,-1.367299706E-1,-1.189523816E0
1.320299673E1,-2.254550904E-1,-6.125940084E-1,-5.206264257E-1
1.325499032E1,2.204765379E-1,-1.475135684E0,-4.687028527E-1
1.330698391E1,2.693457603E-1,-2.784507275E-1,-2.017547488E-1
1.335897773E1,3.273779750E-1,-3.138808906E-1,-3.349233568E-1
1.341097146E1,2.326938510E-1,-4.510018229E-2,-2.158046365E-1
1.346296462E1,3.072193861E-1,1.949698627E-1,3.883410990E-1
1.351495778E1,2.131461501E-1,1.344942003E-1,-3.254506737E-2
1.356695277E1,1.520596296E-1,-3.340394199E-1,-1.583832949E-1
1.361894859E1,2.180330753E-1,-2.821159065E-1,-1.211205274E-1
1.367094185E1,2.131461501E-1,-1.709384173E-1,-5.666996818E-3
1.372293511E1,2.235308737E-1,-1.788796633E-1,2.793059126E-2
1.377492847E1,1.789377034E-1,-1.006889194E-1,-1.177564915E-2
1.382692183E1,7.692319900E-2,-1.923187077E-1,-1.272291839E-1
1.387891522E1,-3.181080893E-2,1.842980459E-2,-1.467768699E-1
1.393090881E1,-1.715004072E-2,-2.057577372E-1,-3.196517229E-1
1.398290276E1,-3.608686477E-2,-1.391734332E-1,-2.848324180E-1
1.403489612E1,-2.203696407E-2,-1.031323746E-1,-1.290617883E-1
1.408688961E1,1.838246286E-1,-1.233844042E0,-6.736438721E-2
1.413888281E1,2.424676865E-1,-4.934752882E-1,5.328577477E-3
1.419087610E1,2.522415221E-1,3.623469174E-1,-1.351704299E-1
1.424286956E1,3.261562288E-1,-1.012997851E-1,-2.823889554E-1
1.429486288E1,2.595719099E-1,2.108523548E-1,-4.070054591E-1
1.434685697E1,3.518125713E-1,1.442680508E-1,-3.691318035E-1
1.439885046E1,3.316540122E-1,-4.082412273E-2,-2.420718521E-1
1.445084388E1,3.224910200E-1,4.836220294E-2,-1.400573552E-1
1.450283721E1,2.107027024E-1,-1.037432477E-1,-1.443334073E-1
1.455483050E1,2.377793007E-2,1.076161265E-1,-1.437225491E-1
1.460682586E1,-3.791946173E-2,-1.275669932E-1,-1.119575500E-1
1.465882471E1,-1.008385792E-1,1.253312230E-1,-6.492093205E-2
1.471082064E1,-4.158465192E-2,-1.135170907E-1,8.382904343E-3
1.476281396E1,-3.730859235E-2,2.547307871E-3,5.603039265E-2
1.481480728E1,-1.093906909E-1,9.051190317E-2,6.580423564E-2
1.486680065E1,-1.759750098E-1,8.195979148E-2,5.419779569E-2
1.491879387E1,-2.016313523E-1,3.397449255E-1,1.082636416E-2
1.497078720E1,-1.472643465E-1,3.055364788E-1,-3.621025756E-2
1.502278066E1,5.650503444E-4,6.622818112E-1,-2.225241512E-1
1.507477474E1,1.538922340E-1,4.570310414E-1,-3.917338252E-1
1.512676833E1,1.465618461E-1,6.457883716E-1,-5.548348427E-1
1.517876156E1,1.917658746E-1,7.416942716E-1,-7.191575766E-1
1.523075485E1,3.597538173E-1,8.785280585E-1,-9.647253752E-1
1.528274824E1,7.531510592E-1,7.850656509E-1,-9.237974882E-1
1.533474160E1,9.577909112E-1,6.494536400E-1,-1.154093623E0
1.538673496E1,1.023153424E0,7.752918601E-1,-1.493123889E0
1.543872822E1,9.919993281E-1,1.104548216E0,-1.920118690E0
