"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.000938061E1,3.419999838E0,1.307999992E1,-4.020000076E1
1.006937317E1,2.519999981E0,1.205999947E1,-4.031999969E1
1.012936563E1,3.720000029E0,1.085999966E1,-4.097999954E1
1.018935816E1,4.079999924E0,9.479999542E0,-4.157999802E1
1.024935076E1,4.739999771E0,8.220000267E0,-4.229999924E1
1.030934329E1,4.559999943E0,8.099999428E0,-4.229999924E1
1.036933559E1,5.879999638E0,7.199999809E0,-4.200000000E1
1.042932795E1,6.179999828E0,6.299999714E0,-4.211999893E1
1.048932048E1,7.559999943E0,5.759999752E0,-4.229999924E1
1.054931295E1,9.479999542E0,4.980000019E0,-4.200000000E1
1.060930548E1,9.539999962E0,3.480000019E0,-4.187999725E1
1.066929804E1,1.211999989E1,2.819999933E0,-4.181999969E1
1.072929160E1,1.463999939E1,2.039999962E0,-4.152000046E1
1.077929841E1,1.655999947E1,8.399999738E-1,-4.043999863E1
1.083929274E1,1.913999939E1,-7.199999690E-1,-3.947999954E1
1.089928710E1,2.003999901E1,-8.999999762E-1,-3.815999985E1
1.095928143E1,2.261999893E1,-4.199999869E-1,-3.809999847E1
1.101927486E1,2.315999985E1,2.999999821E-1,-3.738000107E1
1.107926736E1,2.345999908E1,5.999999866E-2,-3.738000107E1
1.113925963E1,2.081999969E1,-7.799999714E-1,-3.881999969E1
1.119925209E1,1.926000023E1,-1.559999943E0,-3.911999893E1
1.125924455E1,1.860000038E1,-1.319999933E0,-4.013999939E1
1.131923715E1,1.860000038E1,1.199999973E-1,-3.977999878E1
1.137922965E1,1.919999886E1,1.259999990E0,-3.941999817E1
1.143922224E1,1.985999870E1,2.939999819E0,-3.870000076E1
1.149921458E1,2.081999969E1,3.000000000E0,-3.870000076E1
1.155920694E1,2.087999916E1,3.000000000E0,-3.821999741E1
1.161919940E1,2.111999893E1,1.379999995E0,-3.779999924E1
1.167919197E1,2.285999870E1,7.799999714E-1,-3.743999863E1
1.173918443E1,2.423999977E1,-8.399999738E-1,-3.725999832E1
1.179917726E1,2.387999916E1,-2.639999866E0,-3.689999771E1
1.185917059E1,2.526000023E1,-6.480000019E0,-3.684000015E1
1.191916376E1,2.507999992E1,-7.799999714E0,-3.659999847E1
1.197915686E1,2.615999985E1,-8.760000229E0,-3.629999924E1
1.203914998E1,2.507999992E1,-8.279999733E0,-3.534000015E1
1.209914278E1,2.585999870E1,-8.340000153E0,-3.588000107E1
1.215913508E1,2.700000000E1,-7.559999943E0,-3.623999786E1
1.221912751E1,2.615999985E1,-6.659999847E0,-3.581999969E1
1.227911994E1,2.597999954E1,-6.000000000E0,-3.677999878E1
1.233911247E1,2.627999878E1,-5.460000038E0,-3.557999802E1
1.239910517E1,2.705999947E1,-4.859999657E0,-3.491999817E1
1.245909770E1,2.609999847E1,-5.339999676E0,-3.581999969E1
1.251909003E1,2.663999939E1,-4.619999886E0,-3.629999924E1
1.257908243E1,2.735999870E1,-4.440000057E0,-3.473999786E1
1.263907489E1,2.801999855E1,-4.619999886E0,-3.534000015E1
1.269906726E1,2.855999947E1,-4.019999981E0,-3.521999741E1
1.275906122E1,2.321999931E1,3.000000000E0,-3.743999863E1
1.281905408E1,2.303999901E1,4.139999866E0,-3.827999878E1
1.287904671E1,2.345999908E1,4.380000114E0,-3.852000046E1
1.293903927E1,2.279999924E1,6.179999828E0,-3.845999908E1
1.299903170E1,2.237999916E1,7.980000019E0,-3.827999878E1
1.305902406E1,2.111999893E1,1.146000004E1,-3.761999893E1
1.311901649E1,1.937999916E1,1.607999992E1,-3.588000107E1
1.317900902E1,1.763999939E1,2.052000046E1,-3.431999969E1
1.323900149E1,1.589999962E1,2.592000008E1,-3.173999977E1
1.329899408E1,1.205999947E1,3.179999924E1,-2.729999924E1
1.335898655E1,9.479999542E0,3.647999954E1,-2.292000008E1
1.341897898E1,5.460000038E0,3.786000061E1,-1.968000031E1
