,Time (s),Pressure (hPa)
177,1.5596556408e+18,1022.314453
178,1.5596556409e+18,1022.327393
179,1.559655641e+18,1022.365234
180,1.5596556411e+18,1022.424316
181,1.5596556412e+18,1022.411377
182,1.5596556413e+18,1022.44873
183,1.5596556414e+18,1022.469482
184,1.5596556415e+18,1022.404785
185,1.5596556416e+18,1022.388916
186,1.5596556417e+18,1022.430176
187,1.5596556418e+18,1022.391602
188,1.5596556419e+18,1022.410645
189,1.559655642e+18,1022.390625
190,1.5596556421e+18,1022.450684
191,1.5596556422e+18,1022.39502
192,1.5596556423e+18,1022.329102
193,1.5596556424e+18,1022.33252
194,1.5596556425e+18,1022.359863
195,1.5596556426e+18,1022.417236
196,1.5596556427e+18,1022.453613
197,1.5596556428e+18,1022.435059
198,1.5596556429e+18,1022.433838
199,1.559655643e+18,1022.324463
200,1.5596556431e+18,1022.333252
201,1.5596556432e+18,1022.381348
202,1.5596556433e+18,1022.366943
203,1.5596556434e+18,1022.404297
204,1.5596556435e+18,1022.419434
205,1.5596556436e+18,1022.408203
206,1.5596556437e+18,1022.408203
207,1.5596556438e+18,1022.319092
208,1.5596556439e+18,1022.384766
209,1.559655644e+18,1022.384766
210,1.5596556441e+18,1022.41748
211,1.5596556442e+18,1022.386475
212,1.5596556443e+18,1022.386475
213,1.5596556444e+18,1022.32959
214,1.5596556445e+18,1022.348145
215,1.5596556446e+18,1022.348145
216,1.5596556447e+18,1022.363281
217,1.5596556448e+18,1022.483398
218,1.5596556449e+18,1022.483398
219,1.559655645e+18,1022.408203
220,1.5596556451e+18,1022.364746
221,1.5596556452e+18,1022.364746
222,1.5596556453e+18,1022.397705
223,1.5596556454e+18,1022.34082
224,1.5596556455e+18,1022.34082
225,1.5596556456e+18,1022.348389
226,1.5596556457e+18,1022.325928
227,1.5596556458e+18,1022.325928
228,1.5596556459e+18,1022.352051
229,1.559655646e+18,1022.404053
230,1.5596556461e+18,1022.404053
231,1.5596556462e+18,1022.351807
232,1.5596556463e+18,1022.387451
233,1.5596556464e+18,1022.387451
234,1.5596556465e+18,1022.417236
235,1.5596556466e+18,1022.411621
236,1.5596556467e+18,1022.411621
237,1.5596556468e+18,1022.321777
238,1.5596556469e+18,1022.320557
239,1.559655647e+18,1022.320557
240,1.5596556471e+18,1022.276367
241,1.5596556472e+18,1022.364258
242,1.5596556473e+18,1022.364258
243,1.5596556474e+18,1022.491455
244,1.5596556475e+18,1022.473633
245,1.5596556476e+18,1022.473633
246,1.5596556477e+18,1022.349609
247,1.5596556478e+18,1022.377441
248,1.5596556479e+18,1022.377441
249,1.559655648e+18,1022.35791
250,1.5596556481e+18,1022.470703
251,1.5596556482e+18,1022.470703
252,1.5596556483e+18,1022.340332
253,1.5596556484e+18,1022.346924
254,1.5596556485e+18,1022.346924
255,1.5596556486e+18,1022.423096
256,1.5596556487e+18,1022.429688
257,1.5596556488e+18,1022.429688
258,1.5596556489e+18,1022.466553
259,1.559655649e+18,1022.4021
260,1.5596556491e+18,1022.4021
261,1.5596556492e+18,1022.361816
262,1.5596556493e+18,1022.385254
263,1.5596556494e+18,1022.385254
264,1.5596556495e+18,1022.451904
265,1.5596556496e+18,1022.379883
266,1.5596556497e+18,1022.379883
267,1.5596556498e+18,1022.383301
268,1.5596556499e+18,1022.413574
269,1.55965565e+18,1022.413574
270,1.5596556501e+18,1022.42334
271,1.5596556502e+18,1022.380371
272,1.5596556503e+18,1022.380371
273,1.5596556504e+18,1022.388672
274,1.5596556505e+18,1022.413818
275,1.5596556506e+18,1022.413818
276,1.5596556507e+18,1022.362549
277,1.5596556508e+18,1022.414307
278,1.5596556509e+18,1022.414307
279,1.559655651e+18,1022.412109
280,1.5596556511e+18,1022.388916
281,1.5596556512e+18,1022.388916
282,1.5596556513e+18,1022.408447
283,1.5596556514e+18,1022.376465
284,1.5596556515e+18,1022.376465
285,1.5596556516e+18,1022.396973
286,1.5596556517e+18,1022.483154
287,1.5596556518e+18,1022.483154
288,1.5596556519e+18,1022.462891
289,1.559655652e+18,1022.486816
290,1.5596556521e+18,1022.486816
291,1.5596556522e+18,1022.459717
292,1.5596556523e+18,1022.447021
293,1.5596556524e+18,1022.447021
294,1.5596556525e+18,1022.437744
295,1.5596556526e+18,1022.415527
296,1.5596556527e+18,1022.415527
297,1.5596556528e+18,1022.438232
298,1.5596556529e+18,1022.445312
299,1.559655653e+18,1022.445312
300,1.5596556531e+18,1022.457031
301,1.5596556532e+18,1022.441162
302,1.5596556533e+18,1022.441162
303,1.5596556534e+18,1022.422363
304,1.5596556535e+18,1022.415039
305,1.5596556536e+18,1022.415039
306,1.5596556537e+18,1022.543213
307,1.5596556538e+18,1022.464355
308,1.5596556539e+18,1022.464355
309,1.559655654e+18,1022.367188
310,1.5596556541e+18,1022.39502
311,1.5596556542e+18,1022.39502
312,1.5596556543e+18,1022.54834
313,1.5596556544e+18,1022.515869
314,1.5596556545e+18,1022.515869
315,1.5596556546e+18,1022.360596
316,1.5596556547e+18,1022.409424
317,1.5596556548e+18,1022.409424
318,1.5596556549e+18,1022.337891
319,1.559655655e+18,1022.351074
320,1.5596556551e+18,1022.351074
321,1.5596556552e+18,1022.381104
322,1.5596556553e+18,1022.388672
323,1.5596556554e+18,1022.388672
324,1.5596556555e+18,1022.393799
325,1.5596556556e+18,1022.220459
326,1.5596556557e+18,1022.220459
327,1.5596556558e+18,1022.391113
328,1.5596556559e+18,1022.37207
329,1.559655656e+18,1022.37207
330,1.5596556561e+18,1022.314941
331,1.5596556562e+18,1022.330322
332,1.5596556563e+18,1022.330322
333,1.5596556564e+18,1022.416748
334,1.5596556565e+18,1022.530273
335,1.5596556566e+18,1022.530273
336,1.5596556567e+18,1022.471191
337,1.5596556568e+18,1022.427246
338,1.5596556569e+18,1022.427246
339,1.559655657e+18,1022.358643
340,1.5596556571e+18,1022.368164
341,1.5596556572e+18,1022.368164
342,1.5596556573e+18,1022.376465
343,1.5596556574e+18,1022.357422
344,1.5596556575e+18,1022.357422
345,1.5596556576e+18,1022.388916
346,1.5596556577e+18,1022.393311
347,1.5596556578e+18,1022.393311
348,1.5596556579e+18,1022.398438
349,1.559655658e+18,1022.428467
350,1.5596556581e+18,1022.428467
351,1.5596556582e+18,1022.381836
352,1.5596556583e+18,1022.444092
353,1.5596556584e+18,1022.444092
354,1.5596556585e+18,1022.4375
355,1.5596556586e+18,1022.393799
356,1.5596556587e+18,1022.393799
357,1.5596556588e+18,1022.355957
358,1.5596556589e+18,1022.381836
359,1.559655659e+18,1022.381836
360,1.5596556591e+18,1022.433838
361,1.5596556592e+18,1022.321533
362,1.5596556593e+18,1022.321533
363,1.5596556594e+18,1022.335938
364,1.5596556595e+18,1022.297363
365,1.5596556596e+18,1022.297363
366,1.5596556597e+18,1022.37207
367,1.5596556598e+18,1022.371826
368,1.5596556599e+18,1022.371826
369,1.55965566e+18,1022.524902
370,1.5596556601e+18,1022.465576
371,1.5596556602e+18,1022.465576
372,1.5596556603e+18,1022.429443
373,1.5596556604e+18,1022.384766
374,1.5596556605e+18,1022.384766
375,1.5596556606e+18,1022.403076
376,1.5596556607e+18,1022.401123
377,1.5596556608e+18,1022.401123
378,1.5596556609e+18,1022.385254
379,1.559655661e+18,1022.438477
380,1.5596556611e+18,1022.438477
381,1.5596556612e+18,1022.486572
382,1.5596556613e+18,1022.467041
383,1.5596556614e+18,1022.467041
384,1.5596556615e+18,1022.430908
385,1.5596556616e+18,1022.399414
386,1.5596556617e+18,1022.399414
387,1.5596556618e+18,1022.303467
388,1.5596556619e+18,1022.352051
389,1.559655662e+18,1022.352051
390,1.5596556621e+18,1022.342773
391,1.5596556622e+18,1022.319336
392,1.5596556623e+18,1022.319336
393,1.5596556624e+18,1022.387451
394,1.5596556625e+18,1022.354004
395,1.5596556626e+18,1022.354004
396,1.5596556627e+18,1022.280518
397,1.5596556628e+18,1022.341553
398,1.5596556629e+18,1022.341553
399,1.559655663e+18,1022.352783
400,1.5596556631e+18,1022.355469
401,1.5596556632e+18,1022.355469
402,1.5596556633e+18,1022.281982
403,1.5596556634e+18,1022.343262
404,1.5596556635e+18,1022.343262
405,1.5596556636e+18,1022.372314
406,1.5596556637e+18,1022.343018
407,1.5596556638e+18,1022.343018
408,1.5596556639e+18,1022.380615
409,1.559655664e+18,1022.418701
410,1.5596556641e+18,1022.418701
411,1.5596556642e+18,1022.427002
412,1.5596556643e+18,1022.433838
413,1.5596556644e+18,1022.433838
414,1.5596556645e+18,1022.38623
415,1.5596556646e+18,1022.324463
416,1.5596556647e+18,1022.324463
417,1.5596556648e+18,1022.321533
418,1.5596556649e+18,1022.375977
419,1.559655665e+18,1022.375977
420,1.5596556651e+18,1022.349121
421,1.5596556652e+18,1022.28833
422,1.5596556653e+18,1022.28833
423,1.5596556654e+18,1022.288818
424,1.5596556655e+18,1022.435303
425,1.5596556656e+18,1022.435303
426,1.5596556657e+18,1022.405762
427,1.5596556658e+18,1022.398193
428,1.5596556659e+18,1022.398193
429,1.559655666e+18,1022.360352
430,1.5596556661e+18,1022.39917
431,1.5596556662e+18,1022.39917
432,1.5596556663e+18,1022.361572
433,1.5596556664e+18,1022.3396
434,1.5596556665e+18,1022.3396
435,1.5596556666e+18,1022.38623
436,1.5596556667e+18,1022.485596
437,1.5596556668e+18,1022.485596
438,1.5596556669e+18,1022.404541
439,1.559655667e+18,1022.379639
440,1.5596556671e+18,1022.379639
441,1.5596556672e+18,1022.382568
442,1.5596556673e+18,1022.4021
443,1.5596556674e+18,1022.4021
444,1.5596556675e+18,1022.281982
445,1.5596556676e+18,1022.339844
446,1.5596556677e+18,1022.339844
447,1.5596556678e+18,1022.34082
448,1.5596556679e+18,1022.393066
449,1.559655668e+18,1022.393066
450,1.5596556681e+18,1022.209473
451,1.5596556682e+18,1022.287598
452,1.5596556683e+18,1022.287598
453,1.5596556684e+18,1022.337646
454,1.5596556685e+18,1022.406494
455,1.55965566859e+18,1022.406494
456,1.55965566869e+18,1022.42627
457,1.55965566879e+18,1022.34082
458,1.55965566889e+18,1022.34082
459,1.55965566899e+18,1022.363281
460,1.55965566909e+18,1022.382568
461,1.55965566919e+18,1022.382568
462,1.55965566929e+18,1022.378174
463,1.55965566939e+18,1022.398438
464,1.55965566949e+18,1022.398438
465,1.55965566959e+18,1022.481445
466,1.55965566969e+18,1022.387695
467,1.55965566979e+18,1022.387695
468,1.55965566989e+18,1022.32251
469,1.55965566999e+18,1022.303223
470,1.55965567009e+18,1022.303223
471,1.55965567019e+18,1022.284424
472,1.55965567029e+18,1022.342529
473,1.55965567039e+18,1022.342529
474,1.55965567049e+18,1022.299561
475,1.55965567059e+18,1022.331543
476,1.55965567069e+18,1022.331543
477,1.55965567079e+18,1022.288818
478,1.55965567089e+18,1022.307861
479,1.55965567099e+18,1022.307861
480,1.55965567109e+18,1022.257812
481,1.55965567119e+18,1022.151611
482,1.55965567129e+18,1022.151611
483,1.55965567139e+18,1022.194092
484,1.55965567149e+18,1022.112061
485,1.55965567159e+18,1022.112061
486,1.55965567169e+18,1022.251953
487,1.55965567179e+18,1022.231445
488,1.55965567189e+18,1022.231445
489,1.55965567199e+18,1022.223389
490,1.55965567209e+18,1022.196289
491,1.55965567219e+18,1022.196289
492,1.55965567229e+18,1022.241211
493,1.55965567239e+18,1022.248535
494,1.55965567249e+18,1022.248535
495,1.55965567259e+18,1022.216064
496,1.55965567269e+18,1022.302002
497,1.55965567279e+18,1022.302002
498,1.55965567289e+18,1022.317139
499,1.55965567299e+18,1022.306396
500,1.55965567309e+18,1022.306396
501,1.55965567319e+18,1022.243896
502,1.55965567329e+18,1022.358887
503,1.55965567339e+18,1022.358887
504,1.55965567349e+18,1022.313232
505,1.55965567359e+18,1022.23584
506,1.55965567369e+18,1022.23584
507,1.55965567379e+18,1022.261963
508,1.55965567389e+18,1022.326416
509,1.55965567399e+18,1022.326416
510,1.55965567409e+18,1022.312744
511,1.55965567419e+18,1022.305176
512,1.55965567429e+18,1022.305176
513,1.55965567439e+18,1022.353027
514,1.55965567449e+18,1022.354004
515,1.55965567459e+18,1022.354004
516,1.55965567469e+18,1022.362549
517,1.55965567479e+18,1022.407715
518,1.55965567489e+18,1022.407715
519,1.55965567499e+18,1022.421387
520,1.55965567509e+18,1022.407471
521,1.55965567519e+18,1022.407471
522,1.55965567529e+18,1022.334717
523,1.55965567539e+18,1022.392578
524,1.55965567549e+18,1022.392578
525,1.55965567559e+18,1022.391357
526,1.55965567569e+18,1022.428955
527,1.55965567579e+18,1022.428955
528,1.55965567589e+18,1022.419922
529,1.55965567599e+18,1022.398438
530,1.55965567609e+18,1022.398438
531,1.55965567619e+18,1022.384277
532,1.55965567629e+18,1022.365479
533,1.55965567639e+18,1022.365479
534,1.55965567649e+18,1022.504639
535,1.55965567659e+18,1022.464111
536,1.55965567669e+18,1022.464111
537,1.55965567679e+18,1022.378906
538,1.55965567689e+18,1022.42627
539,1.55965567699e+18,1022.42627
540,1.55965567709e+18,1022.371582
541,1.55965567719e+18,1022.407227
542,1.55965567729e+18,1022.407227
543,1.55965567739e+18,1022.367432
544,1.55965567749e+18,1022.411377
545,1.55965567759e+18,1022.411377
546,1.55965567769e+18,1022.392578
547,1.55965567779e+18,1022.41333
548,1.55965567789e+18,1022.41333
549,1.55965567799e+18,1022.430176
550,1.55965567809e+18,1022.409912
551,1.55965567819e+18,1022.409912
552,1.55965567829e+18,1022.387939
553,1.55965567839e+18,1022.366211
554,1.55965567849e+18,1022.366211
555,1.55965567859e+18,1022.401123
556,1.55965567869e+18,1022.387695
557,1.55965567879e+18,1022.387695
558,1.55965567889e+18,1022.409424
559,1.55965567899e+18,1022.436035
560,1.55965567909e+18,1022.436035
561,1.55965567919e+18,1022.390381
562,1.55965567929e+18,1022.387939
563,1.55965567939e+18,1022.387939
564,1.55965567949e+18,1022.447021
565,1.55965567959e+18,1022.425537
566,1.55965567969e+18,1022.425537
567,1.55965567979e+18,1022.405518
568,1.55965567989e+18,1022.39502
569,1.55965567999e+18,1022.39502
570,1.55965568009e+18,1022.394043
571,1.55965568019e+18,1022.437744
572,1.55965568029e+18,1022.437744
573,1.55965568039e+18,1022.458984
574,1.55965568049e+18,1022.345703
575,1.55965568059e+18,1022.345703
576,1.55965568069e+18,1022.421631
577,1.55965568079e+18,1022.320312
578,1.55965568089e+18,1022.320312
579,1.55965568099e+18,1022.290283
580,1.55965568109e+18,1022.297852
581,1.55965568119e+18,1022.297852
582,1.55965568129e+18,1022.329346
583,1.55965568139e+18,1022.443604
584,1.55965568149e+18,1022.443604
585,1.55965568159e+18,1022.414795
586,1.55965568169e+18,1022.367676
587,1.55965568179e+18,1022.367676
588,1.55965568189e+18,1022.419189
589,1.55965568199e+18,1022.509277
590,1.55965568209e+18,1022.509277
591,1.55965568219e+18,1022.388184
592,1.55965568229e+18,1022.418213
593,1.55965568239e+18,1022.418213
594,1.55965568249e+18,1022.409668
595,1.55965568259e+18,1022.47583
596,1.55965568269e+18,1022.47583
597,1.55965568279e+18,1022.448975
598,1.55965568289e+18,1022.45166
599,1.55965568299e+18,1022.45166
600,1.55965568309e+18,1022.427979
601,1.55965568319e+18,1022.463623
602,1.55965568329e+18,1022.463623
603,1.55965568339e+18,1022.472656
604,1.55965568349e+18,1022.435059
605,1.55965568359e+18,1022.435059
606,1.55965568369e+18,1022.409668
607,1.55965568379e+18,1022.405273
608,1.55965568389e+18,1022.405273
609,1.55965568399e+18,1022.411377
610,1.55965568409e+18,1022.434082
611,1.55965568419e+18,1022.434082
612,1.55965568429e+18,1022.409668
613,1.55965568439e+18,1022.4375
614,1.55965568449e+18,1022.4375
615,1.55965568459e+18,1022.433105
616,1.55965568469e+18,1022.422119
617,1.55965568479e+18,1022.422119
618,1.55965568489e+18,1022.435059
619,1.55965568499e+18,1022.37915
620,1.55965568509e+18,1022.37915
621,1.55965568519e+18,1022.39209
622,1.55965568529e+18,1022.312256
623,1.55965568539e+18,1022.312256
624,1.55965568549e+18,1022.220947
625,1.55965568559e+18,1022.297852
626,1.55965568569e+18,1022.297852
627,1.55965568579e+18,1022.32373
628,1.55965568589e+18,1022.35498
629,1.55965568599e+18,1022.35498
630,1.55965568609e+18,1022.26416
631,1.55965568619e+18,1022.388916
632,1.55965568629e+18,1022.388916
633,1.55965568639e+18,1022.380859
634,1.55965568649e+18,1022.349609
635,1.55965568659e+18,1022.357666
636,1.55965568669e+18,1022.335693
637,1.55965568679e+18,1022.266846
638,1.55965568689e+18,1022.253174
639,1.55965568699e+18,1022.318115
640,1.55965568709e+18,1022.30249
641,1.55965568719e+18,1022.306641
642,1.55965568729e+18,1022.379395
643,1.55965568739e+18,1022.359863
644,1.55965568749e+18,1022.249268
645,1.55965568759e+18,1022.250488
646,1.55965568769e+18,1022.222656
647,1.55965568779e+18,1022.201416
648,1.55965568789e+18,1022.252686
649,1.55965568799e+18,1022.298096
650,1.55965568809e+18,1022.322998
651,1.55965568819e+18,1022.262695
652,1.55965568829e+18,1022.209961
653,1.55965568839e+18,1022.224365
654,1.55965568849e+18,1022.25293
655,1.55965568859e+18,1022.264893
656,1.55965568869e+18,1022.294678
657,1.55965568879e+18,1022.294189
658,1.55965568889e+18,1022.226074
659,1.55965568899e+18,1022.270752
660,1.55965568909e+18,1022.299805
661,1.55965568919e+18,1022.316895
662,1.55965568929e+18,1022.332275
663,1.55965568939e+18,1022.333252
664,1.55965568949e+18,1022.344971
665,1.55965568959e+18,1022.333984
666,1.55965568969e+18,1022.390381
667,1.55965568979e+18,1022.338867
668,1.55965568989e+18,1022.344238
669,1.55965568999e+18,1022.288818
670,1.55965569009e+18,1022.258545
671,1.55965569019e+18,1022.296387
672,1.55965569029e+18,1022.356201
673,1.55965569039e+18,1022.433838
674,1.55965569049e+18,1022.405029
675,1.55965569059e+18,1022.375732
676,1.55965569069e+18,1022.374512
677,1.55965569079e+18,1022.373535
678,1.55965569089e+18,1022.454834
679,1.55965569099e+18,1022.430664
680,1.55965569109e+18,1022.413086
681,1.55965569119e+18,1022.37915
682,1.55965569129e+18,1022.347656
683,1.55965569139e+18,1022.387939
684,1.55965569149e+18,1022.449219
685,1.55965569159e+18,1022.458984
686,1.55965569169e+18,1022.400879
687,1.55965569179e+18,1022.338623
688,1.55965569189e+18,1022.367188
689,1.55965569199e+18,1022.361816
690,1.55965569209e+18,1022.378662
691,1.55965569219e+18,1022.375244
692,1.55965569229e+18,1022.401611
693,1.55965569239e+18,1022.373047
694,1.55965569249e+18,1022.433594
695,1.55965569259e+18,1022.38623
696,1.55965569269e+18,1022.358398
697,1.55965569279e+18,1022.383789
698,1.55965569289e+18,1022.415283
699,1.55965569299e+18,1022.405518
700,1.55965569309e+18,1022.414795
701,1.55965569319e+18,1022.403564
702,1.55965569329e+18,1022.361816
703,1.55965569339e+18,1022.311035
704,1.55965569349e+18,1022.288818
705,1.55965569359e+18,1022.314941
706,1.55965569369e+18,1022.453613
707,1.55965569379e+18,1022.520752
708,1.55965569389e+18,1022.45166
709,1.55965569399e+18,1022.400391
710,1.55965569409e+18,1022.396973
711,1.55965569419e+18,1022.394775
712,1.55965569429e+18,1022.404053
713,1.55965569439e+18,1022.438965
714,1.55965569449e+18,1022.267822
715,1.55965569459e+18,1022.331299
716,1.55965569469e+18,1022.293457
717,1.55965569479e+18,1022.341064
718,1.55965569489e+18,1022.407959
719,1.55965569499e+18,1022.406982
720,1.55965569509e+18,1022.444092
721,1.55965569519e+18,1022.425537
722,1.55965569529e+18,1022.424316
723,1.55965569539e+18,1022.367188
724,1.55965569549e+18,1022.374268
725,1.55965569559e+18,1022.357178
726,1.55965569569e+18,1022.359131
727,1.55965569579e+18,1022.351807
728,1.55965569589e+18,1022.430176
729,1.55965569599e+18,1022.381592
730,1.55965569609e+18,1022.313721
731,1.55965569619e+18,1022.322266
732,1.55965569629e+18,1022.286621
733,1.55965569639e+18,1022.331543
734,1.55965569649e+18,1022.376953
735,1.55965569659e+18,1022.344482
736,1.55965569669e+18,1022.373047
737,1.55965569679e+18,1022.347412
738,1.55965569689e+18,1022.328369
739,1.55965569699e+18,1022.452637
740,1.55965569709e+18,1022.447998
741,1.55965569719e+18,1022.498047
742,1.55965569729e+18,1022.461914
743,1.55965569739e+18,1022.37915
744,1.55965569749e+18,1022.377197
745,1.55965569759e+18,1022.395264
746,1.55965569769e+18,1022.332275
747,1.55965569779e+18,1022.44043
748,1.55965569789e+18,1022.461182
749,1.55965569799e+18,1022.393799
750,1.55965569809e+18,1022.354492
751,1.55965569819e+18,1022.376221
752,1.55965569829e+18,1022.405273
753,1.55965569839e+18,1022.406006
754,1.55965569849e+18,1022.416748
755,1.55965569859e+18,1022.414062
756,1.55965569869e+18,1022.383545
757,1.55965569879e+18,1022.408936
758,1.55965569889e+18,1022.405029
759,1.55965569899e+18,1022.370361
760,1.55965569909e+18,1022.379883
761,1.55965569919e+18,1022.36377
762,1.55965569929e+18,1022.393555
763,1.55965569939e+18,1022.417969
764,1.55965569949e+18,1022.393311
765,1.55965569959e+18,1022.414307
766,1.55965569969e+18,1022.406982
767,1.55965569979e+18,1022.405273
768,1.55965569989e+18,1022.357422
769,1.55965569999e+18,1022.435547
770,1.55965570009e+18,1022.440918
771,1.55965570019e+18,1022.445801
772,1.55965570029e+18,1022.385254
773,1.55965570039e+18,1022.370117
774,1.55965570049e+18,1022.342041
775,1.55965570059e+18,1022.359375
776,1.55965570069e+18,1022.366455
