,Time (s),Pressure (hPa)
603,1.55965478039e+18,1022.320312
604,1.55965478049e+18,1022.25
605,1.55965478059e+18,1022.25
606,1.55965478069e+18,1022.114502
607,1.55965478079e+18,1022.092041
608,1.55965478089e+18,1022.092041
609,1.55965478099e+18,1022.294678
610,1.55965478109e+18,1022.253418
611,1.55965478119e+18,1022.253418
612,1.55965478129e+18,1022.136963
613,1.55965478139e+18,1022.083496
614,1.55965478149e+18,1022.083496
615,1.55965478159e+18,1022.35083
616,1.55965478169e+18,1022.255127
617,1.55965478179e+18,1022.255127
618,1.55965478189e+18,1022.146729
619,1.55965478199e+18,1022.11792
620,1.55965478209e+18,1022.11792
621,1.55965478219e+18,1022.095703
622,1.55965478229e+18,1022.237061
623,1.55965478239e+18,1022.237061
624,1.55965478249e+18,1022.151855
625,1.55965478259e+18,1022.108154
626,1.55965478269e+18,1022.108154
627,1.55965478279e+18,1022.119629
628,1.55965478289e+18,1022.108398
629,1.55965478299e+18,1022.108398
630,1.55965478309e+18,1022.220703
631,1.55965478319e+18,1022.17334
632,1.55965478329e+18,1022.17334
633,1.55965478339e+18,1022.068604
634,1.55965478349e+18,1022.077881
635,1.55965478359e+18,1022.077881
636,1.55965478369e+18,1022.071777
637,1.55965478379e+18,1022.191895
638,1.55965478389e+18,1022.191895
639,1.55965478399e+18,1022.311523
640,1.55965478409e+18,1022.205078
641,1.55965478419e+18,1022.205078
642,1.55965478429e+18,1022.109375
643,1.55965478439e+18,1022.081055
644,1.55965478449e+18,1022.081055
645,1.55965478459e+18,1022.14502
646,1.55965478469e+18,1022.233887
647,1.55965478479e+18,1022.233887
648,1.55965478489e+18,1022.11792
649,1.55965478499e+18,1022.090088
650,1.55965478509e+18,1022.090088
651,1.55965478519e+18,1022.041016
652,1.55965478529e+18,1022.059082
653,1.55965478539e+18,1022.059082
654,1.55965478549e+18,1022.260498
655,1.55965478559e+18,1022.206787
656,1.55965478569e+18,1022.206787
