,Time (s),Pressure (hPa)
253,1.5596532254e+18,1021.704102
254,1.5596532255e+18,1021.733154
255,1.5596532256e+18,1021.775879
256,1.5596532257e+18,1021.810303
257,1.5596532258e+18,1021.822266
258,1.5596532259e+18,1021.857666
259,1.559653226e+18,1021.743164
260,1.5596532261e+18,1021.699707
261,1.5596532262e+18,1021.692871
262,1.5596532263e+18,1021.775879
263,1.5596532264e+18,1021.844482
264,1.5596532265e+18,1021.912109
265,1.5596532266e+18,1021.894531
266,1.5596532267e+18,1021.916504
267,1.5596532268e+18,1021.844971
268,1.5596532269e+18,1021.870605
269,1.559653227e+18,1021.987549
270,1.5596532271e+18,1021.991211
271,1.5596532272e+18,1021.94165
272,1.5596532273e+18,1021.832275
273,1.5596532274e+18,1021.827148
274,1.5596532275e+18,1021.867676
275,1.5596532276e+18,1021.758545
276,1.5596532277e+18,1021.774902
277,1.5596532278e+18,1021.920898
278,1.5596532279e+18,1021.951172
279,1.559653228e+18,1021.912598
280,1.5596532281e+18,1021.808105
281,1.5596532282e+18,1021.794922
282,1.5596532283e+18,1021.799316
283,1.5596532284e+18,1021.783447
284,1.5596532285e+18,1021.7854
285,1.5596532286e+18,1021.996582
286,1.5596532287e+18,1021.957031
287,1.5596532288e+18,1021.94458
288,1.5596532289e+18,1021.920166
289,1.559653229e+18,1021.855225
290,1.5596532291e+18,1021.835449
291,1.5596532292e+18,1021.837646
292,1.5596532293e+18,1021.795654
293,1.5596532294e+18,1021.897217
294,1.5596532295e+18,1021.937988
295,1.5596532296e+18,1021.840332
296,1.5596532297e+18,1021.800537
297,1.5596532298e+18,1021.750244
298,1.5596532299e+18,1021.747314
299,1.55965323e+18,1021.757568
300,1.5596532301e+18,1021.764893
301,1.5596532302e+18,1021.803711
302,1.5596532303e+18,1021.813232
303,1.5596532304e+18,1021.908447
304,1.5596532305e+18,1021.930176
305,1.5596532306e+18,1021.890869
306,1.5596532307e+18,1021.817383
307,1.5596532308e+18,1021.783691
308,1.5596532309e+18,1021.824219
309,1.559653231e+18,1021.794434
310,1.5596532311e+18,1021.811279
311,1.5596532312e+18,1021.89502
312,1.5596532313e+18,1021.908447
313,1.5596532314e+18,1021.894531
314,1.5596532315e+18,1021.751953
315,1.5596532316e+18,1021.740234
316,1.5596532317e+18,1021.746338
317,1.5596532318e+18,1021.741455
318,1.5596532319e+18,1021.876465
319,1.559653232e+18,1021.825928
320,1.5596532321e+18,1021.831543
321,1.5596532322e+18,1021.770752
322,1.5596532323e+18,1021.717773
323,1.5596532324e+18,1021.78418
324,1.5596532325e+18,1021.835938
325,1.5596532326e+18,1022.031006
326,1.5596532327e+18,1021.961182
327,1.5596532328e+18,1021.908447
328,1.5596532329e+18,1021.785889
329,1.559653233e+18,1021.720947
330,1.5596532331e+18,1021.756104
331,1.5596532332e+18,1021.78833
332,1.5596532333e+18,1021.922363
333,1.5596532334e+18,1021.845215
334,1.5596532335e+18,1021.845215
335,1.5596532336e+18,1021.705566
336,1.5596532337e+18,1021.727783
337,1.5596532338e+18,1021.727783
338,1.5596532339e+18,1021.742188
339,1.559653234e+18,1021.914795
340,1.5596532341e+18,1021.914795
341,1.5596532342e+18,1021.809814
342,1.5596532343e+18,1021.719482
343,1.5596532344e+18,1021.719482
344,1.5596532345e+18,1021.66748
345,1.5596532346e+18,1021.67627
346,1.5596532347e+18,1021.67627
347,1.5596532348e+18,1021.949707
348,1.5596532349e+18,1021.863525
349,1.559653235e+18,1021.863525
350,1.5596532351e+18,1021.799561
351,1.5596532352e+18,1021.798096
352,1.5596532353e+18,1021.798096
353,1.5596532354e+18,1021.763428
354,1.5596532355e+18,1021.795654
355,1.5596532356e+18,1021.795654
356,1.5596532357e+18,1021.740967
357,1.5596532358e+18,1021.722656
358,1.5596532359e+18,1021.722656
359,1.559653236e+18,1021.716309
